I,II,III,aVR,aVL,aVF,V1,V2,V3,V4,V5,V6
0.113967,0.136760,0.056983,-0.091173,0.034190,0.079777,-0.034190,0.045587,0.091173,0.125363,0.113967,0.068380
0.068751,0.082501,0.034375,-0.055001,0.020625,0.048126,-0.020625,0.027500,0.055001,0.075626,0.068751,0.041251
0.172728,0.207274,0.086364,-0.138183,0.051819,0.120910,-0.051819,0.069091,0.138183,0.190001,0.172728,0.103637
0.140320,0.168384,0.070160,-0.112256,0.042096,0.098224,-0.042096,0.056128,0.112256,0.154352,0.140320,0.084192
0.135909,0.163090,0.067954,-0.108727,0.040773,0.095136,-0.040773,0.054363,0.108727,0.149499,0.135909,0.081545
0.113607,0.136329,0.056804,-0.090886,0.034082,0.079525,-0.034082,0.045443,0.090886,0.124968,0.113607,0.068164
0.143387,0.172064,0.071693,-0.114710,0.043016,0.100371,-0.043016,0.057355,0.114710,0.157726,0.143387,0.086032
0.164970,0.197964,0.082485,-0.131976,0.049491,0.115479,-0.049491,0.065988,0.131976,0.181467,0.164970,0.098982
0.164609,0.197531,0.082305,-0.131688,0.049383,0.115227,-0.049383,0.065844,0.131688,0.181070,0.164609,0.098766
0.139441,0.167330,0.069721,-0.111553,0.041832,0.097609,-0.041832,0.055777,0.111553,0.153386,0.139441,0.083665
0.171484,0.205780,0.085742,-0.137187,0.051445,0.120039,-0.051445,0.068593,0.137187,0.188632,0.171484,0.102890
0.172238,0.206685,0.086119,-0.137790,0.051671,0.120566,-0.051671,0.068895,0.137790,0.189462,0.172238,0.103343
0.174995,0.209994,0.087497,-0.139996,0.052498,0.122496,-0.052498,0.069998,0.139996,0.192494,0.174995,0.104997
0.128444,0.154133,0.064222,-0.102755,0.038533,0.089911,-0.038533,0.051378,0.102755,0.141289,0.128444,0.077067
0.156520,0.187824,0.078260,-0.125216,0.046956,0.109564,-0.046956,0.062608,0.125216,0.172172,0.156520,0.093912
0.134335,0.161203,0.067168,-0.107468,0.040301,0.094035,-0.040301,0.053734,0.107468,0.147769,0.134335,0.080601
0.124602,0.149523,0.062301,-0.099682,0.037381,0.087221,-0.037381,0.049841,0.099682,0.137062,0.124602,0.074761
0.105796,0.126955,0.052898,-0.084637,0.031739,0.074057,-0.031739,0.042318,0.084637,0.116376,0.105796,0.063478
0.039105,0.046927,0.019553,-0.031284,0.011732,0.027374,-0.011732,0.015642,0.031284,0.043016,0.039105,0.023463
0.091287,0.109545,0.045644,-0.073030,0.027386,0.063901,-0.027386,0.036515,0.073030,0.100416,0.091287,0.054772
0.073486,0.088183,0.036743,-0.058789,0.022046,0.051440,-0.022046,0.029394,0.058789,0.080835,0.073486,0.044092
-0.001365,-0.001638,-0.000682,0.001092,-0.000409,-0.000955,0.000409,-0.000546,-0.001092,-0.001501,-0.001365,-0.000819
0.026035,0.031242,0.013018,-0.020828,0.007811,0.018225,-0.007811,0.010414,0.020828,0.028639,0.026035,0.015621
-0.004245,-0.005094,-0.002123,0.003396,-0.001274,-0.002972,0.001274,-0.001698,-0.003396,-0.004670,-0.004245,-0.002547
0.001983,0.002380,0.000992,-0.001587,0.000595,0.001388,-0.000595,0.000793,0.001587,0.002182,0.001983,0.001190
0.041469,0.049763,0.020735,-0.033175,0.012441,0.029028,-0.012441,0.016588,0.033175,0.045616,0.041469,0.024881
0.024506,0.029408,0.012253,-0.019605,0.007352,0.017154,-0.007352,0.009803,0.019605,0.026957,0.024506,0.014704
0.065828,0.078993,0.032914,-0.052662,0.019748,0.046079,-0.019748,0.026331,0.052662,0.072411,0.065828,0.039497
0.007489,0.008987,0.003745,-0.005991,0.002247,0.005242,-0.002247,0.002996,0.005991,0.008238,0.007489,0.004494
-0.031124,-0.037349,-0.015562,0.024899,-0.009337,-0.021787,0.009337,-0.012450,-0.024899,-0.034236,-0.031124,-0.018674
0.001632,0.001959,0.000816,-0.001306,0.000490,0.001143,-0.000490,0.000653,0.001306,0.001796,0.001632,0.000979
-0.082260,-0.098712,-0.041130,0.065808,-0.024678,-0.057582,0.024678,-0.032904,-0.065808,-0.090486,-0.082260,-0.049356
0.031893,0.038271,0.015946,-0.025514,0.009568,0.022325,-0.009568,0.012757,0.025514,0.035082,0.031893,0.019136
-0.030903,-0.037084,-0.015452,0.024723,-0.009271,-0.021632,0.009271,-0.012361,-0.024723,-0.033994,-0.030903,-0.018542
-0.046094,-0.055312,-0.023047,0.036875,-0.013828,-0.032266,0.013828,-0.018437,-0.036875,-0.050703,-0.046094,-0.027656
-0.074884,-0.089861,-0.037442,0.059908,-0.022465,-0.052419,0.022465,-0.029954,-0.059908,-0.082373,-0.074884,-0.044931
-0.118596,-0.142315,-0.059298,0.094877,-0.035579,-0.083017,0.035579,-0.047438,-0.094877,-0.130455,-0.118596,-0.071158
-0.099569,-0.119483,-0.049785,0.079655,-0.029871,-0.069698,0.029871,-0.039828,-0.079655,-0.109526,-0.099569,-0.059741
-0.109927,-0.131912,-0.054963,0.087942,-0.032978,-0.076949,0.032978,-0.043971,-0.087942,-0.120920,-0.109927,-0.065956
-0.080736,-0.096883,-0.040368,0.064589,-0.024221,-0.056515,0.024221,-0.032294,-0.064589,-0.088809,-0.080736,-0.048441
-0.022423,-0.026908,-0.011212,0.017939,-0.006727,-0.015696,0.006727,-0.008969,-0.017939,-0.024666,-0.022423,-0.013454
-0.014136,-0.016963,-0.007068,0.011309,-0.004241,-0.009895,0.004241,-0.005654,-0.011309,-0.015550,-0.014136,-0.008482
0.168774,0.202529,0.084387,-0.135019,0.050632,0.118142,-0.050632,0.067510,0.135019,0.185652,0.168774,0.101265
0.261633,0.313960,0.130817,-0.209307,0.078490,0.183143,-0.078490,0.104653,0.209307,0.287797,0.261633,0.156980
0.590038,0.708046,0.295019,-0.472031,0.177012,0.413027,-0.177012,0.236015,0.472031,0.649042,0.590038,0.354023
0.894675,1.073610,0.447338,-0.715740,0.268403,0.626273,-0.268403,0.357870,0.715740,0.984143,0.894675,0.536805
1.219114,1.462937,0.609557,-0.975291,0.365734,0.853380,-0.365734,0.487646,0.975291,1.341025,1.219114,0.731468
1.484114,1.780936,0.742057,-1.187291,0.445234,1.038880,-0.445234,0.593645,1.187291,1.632525,1.484114,0.890468
1.477566,1.773080,0.738783,-1.182053,0.443270,1.034296,-0.443270,0.591027,1.182053,1.625323,1.477566,0.886540
1.249659,1.499591,0.624829,-0.999727,0.374898,0.874761,-0.374898,0.499864,0.999727,1.374625,1.249659,0.749795
0.912902,1.095482,0.456451,-0.730321,0.273870,0.639031,-0.273870,0.365161,0.730321,1.004192,0.912902,0.547741
0.549560,0.659472,0.274780,-0.439648,0.164868,0.384692,-0.164868,0.219824,0.439648,0.604516,0.549560,0.329736
0.313592,0.376310,0.156796,-0.250873,0.094078,0.219514,-0.094078,0.125437,0.250873,0.344951,0.313592,0.188155
0.120116,0.144139,0.060058,-0.096093,0.036035,0.084081,-0.036035,0.048046,0.096093,0.132128,0.120116,0.072070
0.047133,0.056559,0.023566,-0.037706,0.014140,0.032993,-0.014140,0.018853,0.037706,0.051846,0.047133,0.028280
0.034195,0.041034,0.017098,-0.027356,0.010259,0.023937,-0.010259,0.013678,0.027356,0.037615,0.034195,0.020517
-0.071269,-0.085522,-0.035634,0.057015,-0.021381,-0.049888,0.021381,-0.028507,-0.057015,-0.078395,-0.071269,-0.042761
-0.087111,-0.104534,-0.043556,0.069689,-0.026133,-0.060978,0.026133,-0.034845,-0.069689,-0.095823,-0.087111,-0.052267
-0.141541,-0.169850,-0.070771,0.113233,-0.042462,-0.099079,0.042462,-0.056617,-0.113233,-0.155695,-0.141541,-0.084925
-0.206812,-0.248174,-0.103406,0.165449,-0.062043,-0.144768,0.062043,-0.082725,-0.165449,-0.227493,-0.206812,-0.124087
-0.283808,-0.340569,-0.141904,0.227046,-0.085142,-0.198666,0.085142,-0.113523,-0.227046,-0.312189,-0.283808,-0.170285
-0.294917,-0.353900,-0.147458,0.235933,-0.088475,-0.206442,0.088475,-0.117967,-0.235933,-0.324408,-0.294917,-0.176950
-0.294181,-0.353018,-0.147091,0.235345,-0.088254,-0.205927,0.088254,-0.117673,-0.235345,-0.323600,-0.294181,-0.176509
-0.278813,-0.334576,-0.139407,0.223051,-0.083644,-0.195169,0.083644,-0.111525,-0.223051,-0.306695,-0.278813,-0.167288
-0.272449,-0.326939,-0.136225,0.217959,-0.081735,-0.190715,0.081735,-0.108980,-0.217959,-0.299694,-0.272449,-0.163470
-0.142085,-0.170502,-0.071042,0.113668,-0.042625,-0.099459,0.042625,-0.056834,-0.113668,-0.156293,-0.142085,-0.085251
-0.082680,-0.099216,-0.041340,0.066144,-0.024804,-0.057876,0.024804,-0.033072,-0.066144,-0.090948,-0.082680,-0.049608
-0.056381,-0.067657,-0.028190,0.045105,-0.016914,-0.039466,0.016914,-0.022552,-0.045105,-0.062019,-0.056381,-0.033828
-0.058860,-0.070632,-0.029430,0.047088,-0.017658,-0.041202,0.017658,-0.023544,-0.047088,-0.064746,-0.058860,-0.035316
-0.038073,-0.045688,-0.019037,0.030459,-0.011422,-0.026651,0.011422,-0.015229,-0.030459,-0.041881,-0.038073,-0.022844
0.053599,0.064319,0.026800,-0.042880,0.016080,0.037520,-0.016080,0.021440,0.042880,0.058959,0.053599,0.032160
0.050351,0.060422,0.025176,-0.040281,0.015105,0.035246,-0.015105,0.020141,0.040281,0.055386,0.050351,0.030211
0.014555,0.017466,0.007278,-0.011644,0.004367,0.010189,-0.004367,0.005822,0.011644,0.016011,0.014555,0.008733
-0.026212,-0.031455,-0.013106,0.020970,-0.007864,-0.018349,0.007864,-0.010485,-0.020970,-0.028834,-0.026212,-0.015727
0.039012,0.046815,0.019506,-0.031210,0.011704,0.027309,-0.011704,0.015605,0.031210,0.042914,0.039012,0.023407
0.007080,0.008496,0.003540,-0.005664,0.002124,0.004956,-0.002124,0.002832,0.005664,0.007788,0.007080,0.004248
0.052252,0.062703,0.026126,-0.041802,0.015676,0.036577,-0.015676,0.020901,0.041802,0.057478,0.052252,0.031351
-0.014127,-0.016952,-0.007064,0.011302,-0.004238,-0.009889,0.004238,-0.005651,-0.011302,-0.015540,-0.014127,-0.008476
0.017787,0.021345,0.008894,-0.014230,0.005336,0.012451,-0.005336,0.007115,0.014230,0.019566,0.017787,0.010672
-0.001376,-0.001652,-0.000688,0.001101,-0.000413,-0.000963,0.000413,-0.000551,-0.001101,-0.001514,-0.001376,-0.000826
0.028639,0.034366,0.014319,-0.022911,0.008592,0.020047,-0.008592,0.011455,0.022911,0.031502,0.028639,0.017183
-0.011037,-0.013245,-0.005519,0.008830,-0.003311,-0.007726,0.003311,-0.004415,-0.008830,-0.012141,-0.011037,-0.006622
0.037257,0.044708,0.018628,-0.029806,0.011177,0.026080,-0.011177,0.014903,0.029806,0.040983,0.037257,0.022354
0.000853,0.001024,0.000427,-0.000683,0.000256,0.000597,-0.000256,0.000341,0.000683,0.000939,0.000853,0.000512
-0.011269,-0.013523,-0.005634,0.009015,-0.003381,-0.007888,0.003381,-0.004508,-0.009015,-0.012396,-0.011269,-0.006761
0.035705,0.042846,0.017853,-0.028564,0.010712,0.024994,-0.010712,0.014282,0.028564,0.039276,0.035705,0.021423
0.029838,0.035805,0.014919,-0.023870,0.008951,0.020886,-0.008951,0.011935,0.023870,0.032821,0.029838,0.017903
-0.035450,-0.042540,-0.017725,0.028360,-0.010635,-0.024815,0.010635,-0.014180,-0.028360,-0.038995,-0.035450,-0.021270
0.031794,0.038153,0.015897,-0.025435,0.009538,0.022256,-0.009538,0.012718,0.025435,0.034973,0.031794,0.019076
0.042269,0.050723,0.021135,-0.033816,0.012681,0.029589,-0.012681,0.016908,0.033816,0.046496,0.042269,0.025362
0.051722,0.062066,0.025861,-0.041378,0.015517,0.036205,-0.015517,0.020689,0.041378,0.056894,0.051722,0.031033
0.114946,0.137935,0.057473,-0.091957,0.034484,0.080462,-0.034484,0.045978,0.091957,0.126441,0.114946,0.068968
0.043191,0.051829,0.021595,-0.034553,0.012957,0.030233,-0.012957,0.017276,0.034553,0.047510,0.043191,0.025914
0.071086,0.085303,0.035543,-0.056869,0.021326,0.049760,-0.021326,0.028434,0.056869,0.078195,0.071086,0.042652
0.030743,0.036892,0.015372,-0.024595,0.009223,0.021520,-0.009223,0.012297,0.024595,0.033818,0.030743,0.018446
0.048363,0.058036,0.024182,-0.038691,0.014509,0.033854,-0.014509,0.019345,0.038691,0.053200,0.048363,0.029018
0.085603,0.102724,0.042802,-0.068483,0.025681,0.059922,-0.025681,0.034241,0.068483,0.094163,0.085603,0.051362
0.109914,0.131897,0.054957,-0.087931,0.032974,0.076940,-0.032974,0.043966,0.087931,0.120906,0.109914,0.065949
0.119194,0.143033,0.059597,-0.095355,0.035758,0.083436,-0.035758,0.047678,0.095355,0.131113,0.119194,0.071516
0.155266,0.186319,0.077633,-0.124213,0.046580,0.108686,-0.046580,0.062106,0.124213,0.170792,0.155266,0.093160
0.169057,0.202868,0.084528,-0.135245,0.050717,0.118340,-0.050717,0.067623,0.135245,0.185963,0.169057,0.101434
0.187777,0.225333,0.093889,-0.150222,0.056333,0.131444,-0.056333,0.075111,0.150222,0.206555,0.187777,0.112666
0.162474,0.194969,0.081237,-0.129979,0.048742,0.113732,-0.048742,0.064990,0.129979,0.178721,0.162474,0.097484
0.190841,0.229009,0.095420,-0.152673,0.057252,0.133588,-0.057252,0.076336,0.152673,0.209925,0.190841,0.114504
0.162381,0.194858,0.081191,-0.129905,0.048714,0.113667,-0.048714,0.064953,0.129905,0.178620,0.162381,0.097429
0.200927,0.241112,0.100463,-0.160741,0.060278,0.140649,-0.060278,0.080371,0.160741,0.221019,0.200927,0.120556
0.209388,0.251265,0.104694,-0.167510,0.062816,0.146571,-0.062816,0.083755,0.167510,0.230326,0.209388,0.125633
0.183274,0.219929,0.091637,-0.146619,0.054982,0.128292,-0.054982,0.073310,0.146619,0.201601,0.183274,0.109964
0.103680,0.124416,0.051840,-0.082944,0.031104,0.072576,-0.031104,0.041472,0.082944,0.114048,0.103680,0.062208
0.180210,0.216252,0.090105,-0.144168,0.054063,0.126147,-0.054063,0.072084,0.144168,0.198231,0.180210,0.108126
0.274832,0.329798,0.137416,-0.219866,0.082450,0.192382,-0.082450,0.109933,0.219866,0.302315,0.274832,0.164899
0.191446,0.229735,0.095723,-0.153157,0.057434,0.134012,-0.057434,0.076578,0.153157,0.210590,0.191446,0.114868
0.170264,0.204317,0.085132,-0.136212,0.051079,0.119185,-0.051079,0.068106,0.136212,0.187291,0.170264,0.102159
0.186125,0.223350,0.093063,-0.148900,0.055838,0.130288,-0.055838,0.074450,0.148900,0.204738,0.186125,0.111675
0.208726,0.250472,0.104363,-0.166981,0.062618,0.146109,-0.062618,0.083491,0.166981,0.229599,0.208726,0.125236
0.176962,0.212355,0.088481,-0.141570,0.053089,0.123874,-0.053089,0.070785,0.141570,0.194659,0.176962,0.106177
0.151872,0.182246,0.075936,-0.121497,0.045562,0.106310,-0.045562,0.060749,0.121497,0.167059,0.151872,0.091123
0.110600,0.132720,0.055300,-0.088480,0.033180,0.077420,-0.033180,0.044240,0.088480,0.121660,0.110600,0.066360
0.131395,0.157673,0.065697,-0.105116,0.039418,0.091976,-0.039418,0.052558,0.105116,0.144534,0.131395,0.078837
0.096702,0.116042,0.048351,-0.077362,0.029011,0.067691,-0.029011,0.038681,0.077362,0.106372,0.096702,0.058021
0.136642,0.163971,0.068321,-0.109314,0.040993,0.095650,-0.040993,0.054657,0.109314,0.150307,0.136642,0.081985
0.166762,0.200115,0.083381,-0.133410,0.050029,0.116734,-0.050029,0.066705,0.133410,0.183439,0.166762,0.100057
0.151239,0.181487,0.075620,-0.120992,0.045372,0.105868,-0.045372,0.060496,0.120992,0.166363,0.151239,0.090744
0.102745,0.123294,0.051372,-0.082196,0.030823,0.071921,-0.030823,0.041098,0.082196,0.113019,0.102745,0.061647
0.094616,0.113539,0.047308,-0.075693,0.028385,0.066231,-0.028385,0.037846,0.075693,0.104078,0.094616,0.056770
0.088582,0.106299,0.044291,-0.070866,0.026575,0.062008,-0.026575,0.035433,0.070866,0.097441,0.088582,0.053149
0.151666,0.181999,0.075833,-0.121332,0.045500,0.106166,-0.045500,0.060666,0.121332,0.166832,0.151666,0.090999
0.164688,0.197626,0.082344,-0.131751,0.049407,0.115282,-0.049407,0.065875,0.131751,0.181157,0.164688,0.098813
0.180413,0.216495,0.090206,-0.144330,0.054124,0.126289,-0.054124,0.072165,0.144330,0.198454,0.180413,0.108248
0.174602,0.209523,0.087301,-0.139682,0.052381,0.122222,-0.052381,0.069841,0.139682,0.192063,0.174602,0.104761
0.133216,0.159860,0.066608,-0.106573,0.039965,0.093251,-0.039965,0.053287,0.106573,0.146538,0.133216,0.079930
0.113129,0.135755,0.056564,-0.090503,0.033939,0.079190,-0.033939,0.045252,0.090503,0.124442,0.113129,0.067877
0.200894,0.241073,0.100447,-0.160715,0.060268,0.140626,-0.060268,0.080358,0.160715,0.220984,0.200894,0.120536
0.134738,0.161686,0.067369,-0.107790,0.040421,0.094317,-0.040421,0.053895,0.107790,0.148212,0.134738,0.080843
0.204833,0.245799,0.102416,-0.163866,0.061450,0.143383,-0.061450,0.081933,0.163866,0.225316,0.204833,0.122900
0.069663,0.083596,0.034831,-0.055730,0.020899,0.048764,-0.020899,0.027865,0.055730,0.076629,0.069663,0.041798
0.082384,0.098860,0.041192,-0.065907,0.024715,0.057668,-0.024715,0.032953,0.065907,0.090622,0.082384,0.049430
0.069133,0.082960,0.034567,-0.055307,0.020740,0.048393,-0.020740,0.027653,0.055307,0.076046,0.069133,0.041480
0.086989,0.104387,0.043495,-0.069592,0.026097,0.060893,-0.026097,0.034796,0.069592,0.095688,0.086989,0.052194
0.082124,0.098549,0.041062,-0.065699,0.024637,0.057487,-0.024637,0.032850,0.065699,0.090337,0.082124,0.049275
0.030794,0.036953,0.015397,-0.024636,0.009238,0.021556,-0.009238,0.012318,0.024636,0.033874,0.030794,0.018477
0.052653,0.063184,0.026327,-0.042122,0.015796,0.036857,-0.015796,0.021061,0.042122,0.057918,0.052653,0.031592
-0.014299,-0.017159,-0.007149,0.011439,-0.004290,-0.010009,0.004290,-0.005720,-0.011439,-0.015729,-0.014299,-0.008579
0.001893,0.002271,0.000946,-0.001514,0.000568,0.001325,-0.000568,0.000757,0.001514,0.002082,0.001893,0.001136
-0.025212,-0.030254,-0.012606,0.020169,-0.007563,-0.017648,0.007563,-0.010085,-0.020169,-0.027733,-0.025212,-0.015127
-0.009700,-0.011639,-0.004850,0.007760,-0.002910,-0.006790,0.002910,-0.003880,-0.007760,-0.010669,-0.009700,-0.005820
-0.015114,-0.018137,-0.007557,0.012091,-0.004534,-0.010580,0.004534,-0.006046,-0.012091,-0.016626,-0.015114,-0.009069
0.011118,0.013342,0.005559,-0.008895,0.003335,0.007783,-0.003335,0.004447,0.008895,0.012230,0.011118,0.006671
0.103233,0.123880,0.051617,-0.082587,0.030970,0.072263,-0.030970,0.041293,0.082587,0.113557,0.103233,0.061940
-0.043252,-0.051902,-0.021626,0.034601,-0.012975,-0.030276,0.012975,-0.017301,-0.034601,-0.047577,-0.043252,-0.025951
-0.012368,-0.014841,-0.006184,0.009894,-0.003710,-0.008657,0.003710,-0.004947,-0.009894,-0.013604,-0.012368,-0.007421
0.006807,0.008169,0.003404,-0.005446,0.002042,0.004765,-0.002042,0.002723,0.005446,0.007488,0.006807,0.004084
-0.023680,-0.028416,-0.011840,0.018944,-0.007104,-0.016576,0.007104,-0.009472,-0.018944,-0.026048,-0.023680,-0.014208
-0.000541,-0.000650,-0.000271,0.000433,-0.000162,-0.000379,0.000162,-0.000217,-0.000433,-0.000595,-0.000541,-0.000325
-0.094359,-0.113231,-0.047180,0.075487,-0.028308,-0.066051,0.028308,-0.037744,-0.075487,-0.103795,-0.094359,-0.056615
-0.060372,-0.072447,-0.030186,0.048298,-0.018112,-0.042261,0.018112,-0.024149,-0.048298,-0.066410,-0.060372,-0.036223
-0.120691,-0.144830,-0.060346,0.096553,-0.036207,-0.084484,0.036207,-0.048277,-0.096553,-0.132760,-0.120691,-0.072415
-0.075490,-0.090588,-0.037745,0.060392,-0.022647,-0.052843,0.022647,-0.030196,-0.060392,-0.083039,-0.075490,-0.045294
-0.085423,-0.102508,-0.042712,0.068338,-0.025627,-0.059796,0.025627,-0.034169,-0.068338,-0.093965,-0.085423,-0.051254
-0.061908,-0.074289,-0.030954,0.049526,-0.018572,-0.043335,0.018572,-0.024763,-0.049526,-0.068098,-0.061908,-0.037145
-0.053653,-0.064384,-0.026827,0.042923,-0.016096,-0.037557,0.016096,-0.021461,-0.042923,-0.059019,-0.053653,-0.032192
-0.037133,-0.044559,-0.018566,0.029706,-0.011140,-0.025993,0.011140,-0.014853,-0.029706,-0.040846,-0.037133,-0.022280
0.083115,0.099738,0.041558,-0.066492,0.024935,0.058181,-0.024935,0.033246,0.066492,0.091427,0.083115,0.049869
0.311339,0.373606,0.155669,-0.249071,0.093402,0.217937,-0.093402,0.124535,0.249071,0.342472,0.311339,0.186803
0.554025,0.664830,0.277012,-0.443220,0.166207,0.387817,-0.166207,0.221610,0.443220,0.609427,0.554025,0.332415
0.932665,1.119198,0.466332,-0.746132,0.279799,0.652865,-0.279799,0.373066,0.746132,1.025931,0.932665,0.559599
1.213540,1.456248,0.606770,-0.970832,0.364062,0.849478,-0.364062,0.485416,0.970832,1.334894,1.213540,0.728124
1.488870,1.786645,0.744435,-1.191096,0.446661,1.042209,-0.446661,0.595548,1.191096,1.637758,1.488870,0.893322
1.499998,1.799998,0.749999,-1.199999,0.449999,1.049999,-0.449999,0.599999,1.199999,1.649998,1.499998,0.899999
1.187520,1.425024,0.593760,-0.950016,0.356256,0.831264,-0.356256,0.475008,0.950016,1.306272,1.187520,0.712512
0.921748,1.106097,0.460874,-0.737398,0.276524,0.645223,-0.276524,0.368699,0.737398,1.013923,0.921748,0.553049
0.623913,0.748695,0.311956,-0.499130,0.187174,0.436739,-0.187174,0.249565,0.499130,0.686304,0.623913,0.374348
0.275991,0.331189,0.137996,-0.220793,0.082797,0.193194,-0.082797,0.110396,0.220793,0.303590,0.275991,0.165595
0.162272,0.194727,0.081136,-0.129818,0.048682,0.113591,-0.048682,0.064909,0.129818,0.178499,0.162272,0.097363
0.045708,0.054849,0.022854,-0.036566,0.013712,0.031995,-0.013712,0.018283,0.036566,0.050278,0.045708,0.027425
0.024722,0.029667,0.012361,-0.019778,0.007417,0.017306,-0.007417,0.009889,0.019778,0.027194,0.024722,0.014833
-0.045115,-0.054138,-0.022558,0.036092,-0.013535,-0.031581,0.013535,-0.018046,-0.036092,-0.049627,-0.045115,-0.027069
-0.094998,-0.113998,-0.047499,0.075998,-0.028499,-0.066499,0.028499,-0.037999,-0.075998,-0.104498,-0.094998,-0.056999
-0.135772,-0.162927,-0.067886,0.108618,-0.040732,-0.095041,0.040732,-0.054309,-0.108618,-0.149350,-0.135772,-0.081463
-0.195417,-0.234500,-0.097708,0.156333,-0.058625,-0.136792,0.058625,-0.078167,-0.156333,-0.214958,-0.195417,-0.117250
-0.262620,-0.315144,-0.131310,0.210096,-0.078786,-0.183834,0.078786,-0.105048,-0.210096,-0.288882,-0.262620,-0.157572
-0.314393,-0.377272,-0.157197,0.251514,-0.094318,-0.220075,0.094318,-0.125757,-0.251514,-0.345832,-0.314393,-0.188636
-0.266859,-0.320230,-0.133429,0.213487,-0.080058,-0.186801,0.080058,-0.106743,-0.213487,-0.293544,-0.266859,-0.160115
-0.293990,-0.352788,-0.146995,0.235192,-0.088197,-0.205793,0.088197,-0.117596,-0.235192,-0.323389,-0.293990,-0.176394
